"video_id","title","description","published_at","thumbnails","tags","language","category_id","view_count","like_count","comment_count","duration","definition"
"XaZYLfs7amk","Apple Pie Recipe in Tamil | Apple Pie without Oven (in Cooker) in Tamil","In this video we will see how to make apple pie recipe in tamil. This apple pie can be made either in an oven or without an oven in pressure cooker. This pie crust is very flaky while the apples are cooked perfectly. Although the final recipe looks stunning it is a very easy recipe which can be made with a handful of ingredients.  #ApplePie #ApplePieInTamil #ApplePieWithoutOven Friends, please do try this apple pie recipe at home and share this wonderful dessert with your friends and family. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!","2020-11-06T05:30:01Z","https://i.ytimg.com/vi/XaZYLfs7amk/sddefault.jpg","apple pie, apple pie recipe, how to make apple pie, apple pie recipe in tamil, how to make pie in tamil, easy pie recipe in tamil, apple pie without oven, pie without oven in tamil, pie in pressure cooker, apple pie in cooker, baking recipes without oven, baking recipes in tamil, madras samayal","en","26","828375","15803","2445","483","hd"
"07BV49gNJ6Y","Birds nest recipe in Tamil | Sweet Recipes in Tamil","In this video we will see how to make birds nest recipe in tamil. For making this recipe we are going to make a nest made from flour and then add some rava laddus. Instead of using semolina for the birds nest I decided to make a sweet flour twirl and then fry it and use it to  create this awesome recipe. #BirdsNestInTamil #SweetRecipesInTamil #RavaLaddu Friends, please do try this birds nest recipe at home and share it with your friends and family during this holiday season. Also please do share youir feedback about the recipe in the comments below. All the best and happy cooking!","2020-11-04T05:32:04Z","https://i.ytimg.com/vi/07BV49gNJ6Y/sddefault.jpg","birds nest recipe, bird nest recipe, birds nest recipe in tamil, diwali recipes in tamil, rava laddu recipe in tamil, sweet recipes in tamil, madras samayal","en","26","614613","13672","2340","359","hd"
"ZbFyXmR-TRM","Prawn biryani Recipe in  Tamil | Eral Biryani | Prawn Biryani in Pressure Cooker","In this video we will see how to make prawn biryani recipe in tamil. This prawn biryani / eral biryani can be made in a pressure cooker. First we are going to make a tasty prawn thokku and then add basmati recipe to it and when the rice is cooked in the prawn thokku it absorbs all the flavors and results is a great biryani. In this method, the prawns is fully cooked and does not dry out and retains all the texture. #PrawnBiryani #EralBiryani #PrawnBiryaniInTamil Friends, please do try this prawn biryani recipe at home and share it with your friends and family. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!","2020-10-30T05:30:22Z","https://i.ytimg.com/vi/ZbFyXmR-TRM/sddefault.jpg","prawn biryani, prawn biryani in tamil, prawn biryani recipe in tamil, eral biryani, how to make prawn biryani, prawn biryani in pressure cooker, biryani recipe in tami, prawn recipes in tamil, prawn rice in tamil, madras samayal","en","26","2828391","43389","2688","296","hd"
"Bh9eJ89FeY4","Nut Cake Recipe in Tamil | Cashew nut Layer Cake Recipe in Tamil","In this video we will see how to make cashew nut cake recipe in tamil. In this recipe we are going to bake thin sheets of cake made with powdered cashew nuts and use chocolate in between the layers. This cake is absolutely stunning and tastes amazing. This cake has a very rich taste and can be used for birthday cakes. The nut layers complement the chocolate layers and pairs very well. #nutcake #layercakeintamil #cashewcake Friends please do try this layer cake at home and bake this cake for birthdays and other celebrations at home. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!","2020-10-28T05:30:00Z","https://i.ytimg.com/vi/Bh9eJ89FeY4/sddefault.jpg","cake recipe in tamil, cake in tamil, layer cake in tamil, nut cake in tamil, cashew nut cake recipe in tamil, birthday cake recipe in tamil, chocolate layer cake recipe in tamil, madras samayal, baking recipes in tamil","en","26","1058714","21095","2879","457","hd"
"SVFnV7rdgbs","Egg Puffs recipe in Tamil | Mutta Puffs in Tamil | Puffs in Cooker in Tamil","In this video we will see how to make egg puffs recipe in tamil. This mutta puffs is famous in all the bakeries and is popular anytime of the day. Whenever puffs come hot to the bakery the smell is absolutely amazing. In the evening I used to get these egg puffs from a small bakery near my home and these were the perfect evening snack. These egg puffs are flaky and they melt in your mouth. For making the puff sheets at home please follow the video here  https://www.youtube.com/watch?v=uh-bWLDeMCg #EggPuffs #MuttaPuffs #EggPuffsInTamil Friends, please do try this egg puff recipe at home and share it with your friends and family. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!","2020-10-23T05:30:01Z","https://i.ytimg.com/vi/SVFnV7rdgbs/sddefault.jpg","egg puffs, egg puff recipe, egg puffs recipe, egg puff recipe in tamil, egg puff recipe with puff pastry, mutta puffs in tamil, mutta puffs in cooker, egg puff without oven in tamil, egg puff without oven, egg puff in cooker tamil, madras samayal, puff sheets recipe in tamil","en","26","1506478","23807","2325","298","hd"
"aaIrAWVtqzA","Ragi Murukku Recipe in Tamil | How to make Ragi Murukku","In this video we will see how to make Ragi murukku recipe at home. In this recipe I am adding all the seasoning mix into the murukku dough to make it more flavorful. This Millet murukku is rich in fiber and is a very good alternative to the regular rice flour murukku. When frying this ragi murukku make sure the oil is hot enough, if not they will soak up the oil but if the oil is too hot then the murukku will brown too soon before it cooks fully. #Murukku #RagiMurukku #MilletMurukku Friends, please do try this ragi murukku recipe at home and share it with your friends and family during this holiday season. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!","2020-10-21T05:30:07Z","https://i.ytimg.com/vi/aaIrAWVtqzA/sddefault.jpg","ragi murukku, ragi murukku recipe, how to make ragi murukku, ragi murukku in tamil, ragi murukku seivathu eppadi, healthy murukku recipe, healthy murukku recipe tamil, millet murukku, snacks recipes in tamil, madras samayal","en","26","429120","8755","1610","287","hd"
"5NrYqZCjpN0","Milk Cake Recipe in Tamil | Eggless Sponge Cake Recipe in Tamil","In this video we will see how to make eggless sponge cake recipe in tamil. In this recipe we are going to make condensed milk and then use it in the recipe, you can use store bought condensed milk as well. This cake is absolutely tasty and it is rice but a soft fluffy feel to it. #EgglessSpongeCake #CondensedMilkCake #SpongeCakeinTamil Friends, please do try this sponge cake recipe at home and share it with your friends and family. Homemade cakes are super fresh and tasty and when these cakes are out of the oven the smell is so good. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!","2020-10-16T05:30:00Z","https://i.ytimg.com/vi/5NrYqZCjpN0/sddefault.jpg","sponge cake, sponge cake recipe, eggless sponge cake, eggless sponge cake recipe, condensed milk cake, condensed milk cake recipe in tamil, milk cake recipe in tamil, cake recipe in tamil, eggless cake recipe in tamil, baking recipes in tamil, madras samayal","en","26","1415112","22642","2443","400","hd"
"L1hW6VvhSUE","Moong Dal Recipe in Tamil | Crispy Moong Dal Fry in Tamil | How to make Moong Dal in Tamil","In this video we will see how to make moong dal recipe in tamil. Crispy moong dal fry is a very famous snack which is great for crunching. This recipe tastes similar to the haldiram moong dal recipe. When frying the moong dal please use a slotted colander or a mesh sieve which will help with uniform frying. #MoongDalRecipe #CrispyMoongDal #MoongDalFry Friends, please do try this moong dal recipe at home and share it with your friends and family as a evening snack. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!","2020-10-14T05:31:31Z","https://i.ytimg.com/vi/L1hW6VvhSUE/sddefault.jpg","moong dal recipe, haldiram moong dal recipe in tamil, green moong dal recipe in tamil, Crispy Moong Dal Fry in Tamil, moong dal fry in tamil, moong dal fry recipe in tamil, snacks recipe in tamil, madras samayal","en","26","3261980","53604","2998","298","hd"
"L8TQYLremQU","Instant Idli Recipe in Tamil | Kadalamaavu Idli | Instant Idli Maavu in minutes","In this video we will see how to make instant idli recipe in tamil. This instant idli batter/ maavu can be prepared in minutes. It doesn't need any fermentation. We can use baking soda/ ENO to make the idlis soft and spongy. This Kadalamaavu idli is definitely a must try breakfast recipe. #InstantIdli #KadalmaavuIdli #InstantIdliBatter Friends, please do try this instant idli recipe at home and share it with your friends and family. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!","2020-10-09T05:34:08Z","https://i.ytimg.com/vi/L8TQYLremQU/sddefault.jpg","instant idli recipe, instant idli, idli recipe in tamil, idli in tamil, quick idli recipe, idli recipe in 10 minutes, instant idli maavu in tamil, instant idli batter in tamil, breakfast recipes in tamil, madras samayal","en","26","460370","10055","2195","284","hd"
"471sLwb7ZR8","Vendakkai Kurkure | Ladies finger Kurkure in Tamil | Crispy Okra Fry Recipe in Tamil","In this video we will see how to make vandakkai kurkure. This ladies finger kurkure is very crispy and is a great appetizer and is a good side dish for rice. This recipe takes the soft okra to a new level with its crispy and crunchy texture. Oil temperature when frying is very critical to make sure that the kurkure gets cooked and becomes crispy before getting burned. Friends, please do try this ladies finger kurkure recipe at home and serve it along side some rice. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!","2020-10-07T05:30:00Z","https://i.ytimg.com/vi/471sLwb7ZR8/sddefault.jpg","vendakkai fry, bhindi fry, vendakkai fry in tamil, vendakkai kurkure, ladies finger kurkure recipe, Ladies finger Kurkure in Tamil, okra fry in tamil, crispy vendakkai fry, okra tamil recipe, side dish recipes in tamil, madras samayal","en","26","1775700","27264","2296","222","hd"
"tDhdWCJppXM","Hash Brown Recipe in Tamil | Urulai Kilangu Snacks | Potato Evening Snack in Tamil","In this video we will see how to make hash brown recipe in tamil. We can easily make this recipe from scratch from just the potato. Shredding the potato and seasoning it and forming patties which can then be pan fried as opposed to deep frying. The shallow frying uses les oil while still getting the crispy golden brown crust.  #hashbrowns #hashbrownrecipe #EveningSnacksInTamil Friends, please do try this urulai kilangu snacks recipe at home. These hash browns can be served as part of a meal or as an evening snack. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!","2020-10-02T05:30:02Z","https://i.ytimg.com/vi/tDhdWCJppXM/sddefault.jpg","hash brown recipe, hash browns recipe, hash brown, Hash Brown Recipe in Tamil, hash brown in tamil, Urulai Kilangu Snacks, potato vadai in tamil, potato vadai recipe, potato vadai recipe in tamil, evening snacks in tamil, madras samayal","en","26","3421892","56111","2888","298","hd"
"cRxbP6hCvqI","Simple Side Dish for Chapathi in Tamil | Chapathi Kurma without vegetables in Tamil","In this video we will see how to make simple side dish for chapathi in tamil. This chapathi side dish can be made without any vegetables. This is a variation of the the thakkali thokku and this onion-tomato combination pairs well with roti/chapathi. This side dish is so quick and easy to make but tastes very good.  #ChapathiSideDish #ThakkaliThokku #TomatoSideDish Friends, please do try this recipe at home and serve it with some soft and fluffy chapathi. Also please do share your feedback about the recipe in the comments below. All the best and happy cooking!","2020-09-30T05:33:15Z","https://i.ytimg.com/vi/cRxbP6hCvqI/sddefault.jpg","chapathi side dish in tamil, simple chapathi side dish in tamil, side dish for chapathi, thakkali thokku for chapathi, thakkali thokku, thakkali thokku seivathu eppadi, thakkali kurma for chapathi in tamil, thakkali kurma in tamil, tomato thokku, simple side dish for chapathi in tamil, madras samayal","en","26","3505064","51596","3072","257","hd"
